#Iteracion	Raiz	Valor en la funcion	Error aproximado
225		4.142566  	0.453651  	0.027999
226		4.143706  	0.445733  	0.027503
227		4.144825  	0.437954  	0.027016
228		4.145926  	0.430310  	0.026537
229		4.147007  	0.422800  	0.026068
230		4.148069  	0.415421  	0.025606
231		4.149112  	0.408170  	0.025153
232		4.150138  	0.401046  	0.024708
233		4.151145  	0.394047  	0.024271
234		4.152135  	0.387169  	0.023842
235		4.153108  	0.380412  	0.023421
236		4.154064  	0.373773  	0.023007
237		4.155003  	0.367249  	0.022600
238		4.155925  	0.360839  	0.022201
239		4.156832  	0.354542  	0.021809
240		4.157723  	0.348354  	0.021424
241		4.158598  	0.342274  	0.021046
242		4.159458  	0.336300  	0.020674
243		4.160303  	0.330431  	0.020310
244		4.161133  	0.324663  	0.019951
245		4.161949  	0.318997  	0.019599
246		4.162750  	0.313429  	0.019254
247		4.163538  	0.307959  	0.018914
248		4.164311  	0.302584  	0.018581
249		4.165072  	0.297303  	0.018253
250		4.165819  	0.292114  	0.017931
251		4.166553  	0.287016  	0.017615
252		4.167274  	0.282007  	0.017305
253		4.167982  	0.277085  	0.017000
254		4.168679  	0.272249  	0.016701
255		4.169363  	0.267497  	0.016407
256		4.170035  	0.262828  	0.016118
257		4.170695  	0.258241  	0.015834
258		4.171344  	0.253734  	0.015555
259		4.171982  	0.249305  	0.015282
260		4.172608  	0.244954  	0.015013
261		4.173223  	0.240679  	0.014749
262		4.173828  	0.236478  	0.014489
263		4.174422  	0.232351  	0.014234
264		4.175006  	0.228296  	0.013984
265		4.175580  	0.224311  	0.013738
266		4.176144  	0.220396  	0.013497
267		4.176697  	0.216550  	0.013259
268		4.177242  	0.212770  	0.013026
269		4.177776  	0.209057  	0.012797
270		4.178301  	0.205408  	0.012573
271		4.178818  	0.201823  	0.012352
272		4.179325  	0.198300  	0.012135
273		4.179823  	0.194839  	0.011921
274		4.180313  	0.191439  	0.011712
275		4.180794  	0.188098  	0.011506
276		4.181266  	0.184815  	0.011304
277		4.181731  	0.181589  	0.011106
278		4.182187  	0.178420  	0.010911
279		4.182635  	0.175306  	0.010719
280		4.183076  	0.172246  	0.010531
281		4.183509  	0.169240  	0.010346
282		4.183934  	0.166286  	0.010165
283		4.184352  	0.163384  	0.009986
284		4.184763  	0.160532  	0.009811
285		4.185166  	0.157730  	0.009639
286		4.185562  	0.154978  	0.009470
287		4.185952  	0.152273  	0.009304
288		4.186334  	0.149615  	0.009141
289		4.186710  	0.147004  	0.008980
290		4.187080  	0.144438  	0.008823
291		4.187443  	0.141917  	0.008668
292		4.187799  	0.139440  	0.008516
293		4.188150  	0.137007  	0.008367
294		4.188494  	0.134615  	0.008220
